data_id,room_id,board_id,light,temp,sound,uploadtime,status
230603,516,516A,245,26,515,13/12/2021 09:47,1
230604,516,516B,248,26,615,13/12/2021 09:47,1
230605,516,516C,235,26,597,13/12/2021 09:47,1
230606,516,516A,246,26,515,13/12/2021 09:47,1
230607,516,516C,243,26,597,13/12/2021 09:47,1
230608,516,516B,255,26,615,13/12/2021 09:47,1
230609,516,516A,235,26,515,13/12/2021 09:47,1
230610,516,516C,230,26,597,13/12/2021 09:47,1
230611,516,516B,232,26,616,13/12/2021 09:47,1
230612,516,516A,232,26,515,13/12/2021 09:47,1
230613,516,516C,217,26,596,13/12/2021 09:47,1
230614,516,516B,227,26,615,13/12/2021 09:47,1
230615,516,516A,228,26,515,13/12/2021 09:47,1
230616,516,516C,216,26,591,13/12/2021 09:47,1
230617,516,516A,214,26,515,13/12/2021 09:47,1
230618,516,516B,226,26,615,13/12/2021 09:47,1
230619,516,516C,212,26,596,13/12/2021 09:47,1
230620,516,516A,226,26,515,13/12/2021 09:47,1
230621,516,516C,230,26,596,13/12/2021 09:47,1
230622,516,516A,215,25,515,13/12/2021 09:47,1
230623,516,516B,241,26,614,13/12/2021 09:47,1
230624,516,516C,227,26,598,13/12/2021 09:47,1
230625,516,516A,225,26,515,13/12/2021 09:47,1
230626,516,516B,219,26,615,13/12/2021 09:48,1
230627,516,516C,240,26,590,13/12/2021 09:48,1
230628,516,516A,212,26,515,13/12/2021 09:48,1
230629,516,516B,235,26,614,13/12/2021 09:48,1
230630,516,516C,245,26,598,13/12/2021 09:48,1
230631,516,516A,223,26,515,13/12/2021 09:48,1
230632,516,516B,252,26,615,13/12/2021 09:48,1
230633,516,516C,224,26,583,13/12/2021 09:48,1
230634,516,516A,244,26,515,13/12/2021 09:48,1
230635,516,516B,254,26,615,13/12/2021 09:48,1
230636,516,516C,230,26,598,13/12/2021 09:48,1
230637,516,516A,231,26,515,13/12/2021 09:48,1
230638,516,516B,243,26,614,13/12/2021 09:48,1
230639,516,516C,230,26,596,13/12/2021 09:48,1
230640,516,516A,213,26,515,13/12/2021 09:48,1
230641,516,516B,224,26,614,13/12/2021 09:48,1
230642,516,516C,235,26,599,13/12/2021 09:48,1
230643,516,516A,221,26,515,13/12/2021 09:48,1
230644,516,516B,218,26,614,13/12/2021 09:48,1
230645,516,516C,228,26,596,13/12/2021 09:48,1
230646,516,516A,240,26,516,13/12/2021 09:48,1
230647,516,516C,240,26,598,13/12/2021 09:48,1
230648,516,516B,236,26,614,13/12/2021 09:48,1
230649,516,516A,244,26,515,13/12/2021 09:48,1
230650,516,516B,243,26,615,13/12/2021 09:48,1
230651,516,516C,250,26,596,13/12/2021 09:48,1
230652,516,516A,242,26,515,13/12/2021 09:48,1
230653,516,516B,222,26,615,13/12/2021 09:48,1
230654,516,516C,229,26,596,13/12/2021 09:48,1
230655,516,516A,220,26,515,13/12/2021 09:49,1
230656,516,516B,234,26,614,13/12/2021 09:49,1
230657,516,516C,237,26,599,13/12/2021 09:49,1
230658,516,516A,219,26,515,13/12/2021 09:49,1
230659,516,516B,258,26,616,13/12/2021 09:49,1
230660,516,516C,226,26,597,13/12/2021 09:49,1
230661,516,516A,219,26,515,13/12/2021 09:49,1
230662,516,516B,232,26,614,13/12/2021 09:49,1
230663,516,516C,227,26,598,13/12/2021 09:49,1
230664,516,516A,230,26,515,13/12/2021 09:49,1
230665,516,516B,219,26,616,13/12/2021 09:49,1
230666,516,516C,223,26,598,13/12/2021 09:49,1
230667,516,516A,231,26,514,13/12/2021 09:49,1
230668,516,516B,244,26,615,13/12/2021 09:49,1
230669,516,516C,230,26,597,13/12/2021 09:49,1
230670,516,516A,242,26,515,13/12/2021 09:49,1
230671,516,516B,249,26,616,13/12/2021 09:49,1
230672,516,516C,233,26,599,13/12/2021 09:49,1
230673,516,516A,248,26,516,13/12/2021 09:49,1
230674,516,516B,225,26,618,13/12/2021 09:49,1
230675,516,516C,237,26,602,13/12/2021 09:49,1
230676,516,516A,230,26,516,13/12/2021 09:49,1
230677,516,516B,222,26,615,13/12/2021 09:49,1
230678,516,516C,228,26,597,13/12/2021 09:49,1
230679,516,516A,213,26,515,13/12/2021 09:49,1
230680,516,516B,238,26,614,13/12/2021 09:49,1
230681,516,516C,241,26,597,13/12/2021 09:49,1
230682,516,516A,227,26,515,13/12/2021 09:49,1
230683,516,516B,239,26,615,13/12/2021 09:49,1
230684,516,516C,228,26,598,13/12/2021 09:49,1
230685,516,516A,223,26,515,13/12/2021 09:50,1
230686,516,516B,224,26,617,13/12/2021 09:50,1
230687,516,516C,240,26,599,13/12/2021 09:50,1
230688,516,516B,258,26,615,13/12/2021 09:50,1
230689,516,516A,246,26,515,13/12/2021 09:50,1
230690,516,516C,223,26,597,13/12/2021 09:50,1
230691,516,516B,220,26,619,13/12/2021 09:50,1
230692,516,516A,245,26,516,13/12/2021 09:50,1
230693,516,516C,242,26,599,13/12/2021 09:50,1
230694,516,516B,241,26,618,13/12/2021 09:50,1
230695,516,516A,243,26,516,13/12/2021 09:50,1
230696,516,516C,242,25,597,13/12/2021 09:50,1
230697,516,516B,257,26,620,13/12/2021 09:50,1
230698,516,516A,221,26,515,13/12/2021 09:50,1
230699,516,516C,242,26,599,13/12/2021 09:50,1
230700,516,516B,251,26,621,13/12/2021 09:50,1
230701,516,516A,212,25,515,13/12/2021 09:50,1
230702,516,516C,233,25,600,13/12/2021 09:50,1
230703,516,516B,236,26,619,13/12/2021 09:50,1
230704,516,516A,230,25,514,13/12/2021 09:50,1
230705,516,516C,230,26,599,13/12/2021 09:50,1
230706,516,516A,245,25,516,13/12/2021 09:50,1
230707,516,516B,218,26,616,13/12/2021 09:50,1
230708,516,516C,224,26,594,13/12/2021 09:50,1
230709,516,516B,233,26,621,13/12/2021 09:50,1
230710,516,516A,244,25,516,13/12/2021 09:50,1
230711,516,516C,231,26,599,13/12/2021 09:50,1
230712,516,516C,231,26,597,13/12/2021 09:50,1
230713,516,516B,258,26,621,13/12/2021 09:50,1
230714,516,516A,241,25,516,13/12/2021 09:50,1
230715,516,516B,220,26,619,13/12/2021 09:51,1
230716,516,516C,252,25,599,13/12/2021 09:51,1
230717,516,516A,244,25,515,13/12/2021 09:51,1
230718,516,516B,256,26,621,13/12/2021 09:51,1
230719,516,516C,226,25,599,13/12/2021 09:51,1
230720,516,516A,230,25,515,13/12/2021 09:51,1
230721,516,516B,253,26,621,13/12/2021 09:51,1
230722,516,516C,252,25,600,13/12/2021 09:51,1
230723,516,516A,223,25,516,13/12/2021 09:51,1
230724,516,516B,251,26,620,13/12/2021 09:51,1
230725,516,516C,247,25,598,13/12/2021 09:51,1
230726,516,516A,219,26,516,13/12/2021 09:51,1
230727,516,516B,257,26,620,13/12/2021 09:51,1
230728,516,516C,249,25,599,13/12/2021 09:51,1
230729,516,516A,235,25,517,13/12/2021 09:51,1
230730,516,516B,221,26,619,13/12/2021 09:51,1
230731,516,516C,248,25,596,13/12/2021 09:51,1
230732,516,516A,228,25,515,13/12/2021 09:51,1
230733,516,516B,223,26,618,13/12/2021 09:51,1
230734,516,516A,232,25,516,13/12/2021 09:51,1
230735,516,516C,223,25,599,13/12/2021 09:51,1
230736,516,516B,255,26,620,13/12/2021 09:51,1
230737,516,516A,242,25,516,13/12/2021 09:51,1
230738,516,516C,228,25,599,13/12/2021 09:51,1
230739,516,516B,236,26,623,13/12/2021 09:51,1
230740,516,516A,240,25,515,13/12/2021 09:51,1
230741,516,516C,238,25,599,13/12/2021 09:51,1
230742,516,516B,219,26,622,13/12/2021 09:51,1
230743,516,516A,246,25,516,13/12/2021 09:51,1
230744,516,516C,252,25,600,13/12/2021 09:52,1
230745,516,516B,230,26,622,13/12/2021 09:52,1
230746,516,516A,234,25,516,13/12/2021 09:52,1
230747,516,516C,242,25,600,13/12/2021 09:52,1
230748,516,516B,230,26,622,13/12/2021 09:52,1
230749,516,516A,212,25,515,13/12/2021 09:52,1
230750,516,516B,222,26,622,13/12/2021 09:52,1
230751,516,516C,252,25,600,13/12/2021 09:52,1
230752,516,516A,247,25,515,13/12/2021 09:52,1
230753,516,516B,237,26,622,13/12/2021 09:52,1
230754,516,516C,223,25,601,13/12/2021 09:52,1
230755,516,516A,224,25,515,13/12/2021 09:52,1
230756,516,516B,231,25,621,13/12/2021 09:52,1
230757,516,516A,219,25,516,13/12/2021 09:52,1
230758,516,516C,258,25,602,13/12/2021 09:52,1
230759,516,516B,257,26,622,13/12/2021 09:52,1
230760,516,516A,220,25,516,13/12/2021 09:52,1
230761,516,516C,254,25,601,13/12/2021 09:52,1
230762,516,516B,226,26,621,13/12/2021 09:52,1
230763,516,516A,227,25,516,13/12/2021 09:52,1
230764,516,516C,245,25,601,13/12/2021 09:52,1
230765,516,516B,219,25,621,13/12/2021 09:52,1
230766,516,516A,248,25,516,13/12/2021 09:52,1
230767,516,516C,252,25,602,13/12/2021 09:52,1
230768,516,516B,229,25,621,13/12/2021 09:52,1
230769,516,516A,232,25,515,13/12/2021 09:52,1
230770,516,516C,252,25,601,13/12/2021 09:52,1
230771,516,516B,239,25,620,13/12/2021 09:52,1
230772,516,516C,252,25,601,13/12/2021 09:53,1
230773,516,516A,215,25,516,13/12/2021 09:53,1
230774,516,516B,257,25,622,13/12/2021 09:53,1
230775,516,516C,255,25,604,13/12/2021 09:53,1
230776,516,516A,214,25,515,13/12/2021 09:53,1
230777,516,516B,240,26,621,13/12/2021 09:53,1
230778,516,516C,256,25,603,13/12/2021 09:53,1
230779,516,516A,229,25,515,13/12/2021 09:53,1
230780,516,516B,221,25,623,13/12/2021 09:53,1
230781,516,516C,254,25,601,13/12/2021 09:53,1
230782,516,516A,242,25,515,13/12/2021 09:53,1
230783,516,516B,253,25,622,13/12/2021 09:53,1
230784,516,516C,227,25,601,13/12/2021 09:53,1
230785,516,516A,240,25,520,13/12/2021 09:53,1
230786,516,516B,219,25,622,13/12/2021 09:53,1
230787,516,516C,246,25,603,13/12/2021 09:53,1
230788,516,516B,221,25,621,13/12/2021 09:53,1
230790,516,516C,253,25,606,13/12/2021 09:53,1
230791,516,516B,234,25,620,13/12/2021 09:53,1
230792,516,516A,210,25,522,13/12/2021 09:53,1
230793,516,516B,228,25,621,13/12/2021 09:53,1
230794,516,516A,220,25,520,13/12/2021 09:53,1
230795,516,516B,221,25,621,13/12/2021 09:53,1
230796,516,516C,255,25,602,13/12/2021 09:53,1
230797,516,516A,229,25,521,13/12/2021 09:53,1
230798,516,516B,249,25,617,13/12/2021 09:54,1
230799,516,516C,252,25,603,13/12/2021 09:54,1
230800,516,516A,238,25,523,13/12/2021 09:54,1
230801,516,516B,251,25,623,13/12/2021 09:54,1
230802,516,516C,245,25,603,13/12/2021 09:54,1
230803,516,516A,246,25,522,13/12/2021 09:54,1
230804,516,516B,220,25,621,13/12/2021 09:54,1
230805,516,516C,229,25,603,13/12/2021 09:54,1
230806,516,516A,243,25,521,13/12/2021 09:54,1
230807,516,516C,226,25,602,13/12/2021 09:54,1
230808,516,516A,246,25,521,13/12/2021 09:54,1
230809,516,516B,222,25,622,13/12/2021 09:54,1
230810,516,516C,227,25,603,13/12/2021 09:54,1
230811,516,516A,237,25,521,13/12/2021 09:54,1
230812,516,516B,238,25,622,13/12/2021 09:54,1
230813,516,516C,243,25,597,13/12/2021 09:54,1
230814,516,516A,214,25,521,13/12/2021 09:54,1
230815,516,516B,243,25,623,13/12/2021 09:54,1
230816,516,516C,255,25,602,13/12/2021 09:54,1
230817,516,516A,238,25,521,13/12/2021 09:54,1
230818,516,516C,230,25,602,13/12/2021 09:54,1
230819,516,516B,215,25,622,13/12/2021 09:54,1
230820,516,516A,213,25,521,13/12/2021 09:54,1
230821,516,516C,252,25,601,13/12/2021 09:54,1
230822,516,516B,241,25,622,13/12/2021 09:54,1
230823,516,516A,212,25,521,13/12/2021 09:54,1
230824,516,516C,245,25,602,13/12/2021 09:54,1
230825,516,516B,224,25,621,13/12/2021 09:54,1
230826,516,516A,212,25,521,13/12/2021 09:54,1
230827,516,516B,251,25,623,13/12/2021 09:55,1
230828,516,516A,229,25,521,13/12/2021 09:55,1
230829,516,516C,249,25,601,13/12/2021 09:55,1
230830,516,516B,259,25,621,13/12/2021 09:55,1
230831,516,516A,228,25,521,13/12/2021 09:55,1
230832,516,516C,250,25,601,13/12/2021 09:55,1
230833,516,516B,243,25,623,13/12/2021 09:55,1
230834,516,516A,212,25,522,13/12/2021 09:55,1
230835,516,516C,256,25,602,13/12/2021 09:55,1
230836,516,516B,229,25,621,13/12/2021 09:55,1
230837,516,516C,256,25,602,13/12/2021 09:55,1
230838,516,516A,224,25,520,13/12/2021 09:55,1
230839,516,516B,221,25,623,13/12/2021 09:55,1
230840,516,516A,244,25,521,13/12/2021 09:55,1
230842,516,516B,225,25,620,13/12/2021 09:55,1
230843,516,516A,245,25,521,13/12/2021 09:55,1
230844,516,516C,253,25,599,13/12/2021 09:55,1
230845,516,516B,250,25,622,13/12/2021 09:55,1
230846,516,516A,219,25,521,13/12/2021 09:55,1
230847,516,516C,247,25,601,13/12/2021 09:55,1
230848,516,516B,257,25,622,13/12/2021 09:55,1
230849,516,516A,211,25,521,13/12/2021 09:55,1
230850,516,516C,254,25,596,13/12/2021 09:55,1
230851,516,516A,212,25,521,13/12/2021 09:55,1
230852,516,516C,247,25,600,13/12/2021 09:55,1
230853,516,516B,220,25,622,13/12/2021 09:55,1
230854,516,516A,213,25,522,13/12/2021 09:55,1
230855,516,516C,218,25,596,13/12/2021 09:56,1
230856,516,516B,250,25,621,13/12/2021 09:56,1
230857,516,516A,238,25,521,13/12/2021 09:56,1
230858,516,516C,253,25,604,13/12/2021 09:56,1
230859,516,516B,243,25,622,13/12/2021 09:56,1
230860,516,516A,224,25,516,13/12/2021 09:56,1
230861,516,516C,229,25,597,13/12/2021 09:56,1
230862,516,516B,226,25,624,13/12/2021 09:56,1
230863,516,516A,242,25,521,13/12/2021 09:56,1
230864,516,516C,229,25,600,13/12/2021 09:56,1
230865,516,516B,230,25,620,13/12/2021 09:56,1
230866,516,516A,224,25,521,13/12/2021 09:56,1
230867,516,516C,232,25,600,13/12/2021 09:56,1
230868,516,516B,250,25,622,13/12/2021 09:56,1
230869,516,516A,215,25,522,13/12/2021 09:56,1
230870,516,516C,230,25,604,13/12/2021 09:56,1
230871,516,516B,247,25,623,13/12/2021 09:56,1
230872,516,516C,246,25,603,13/12/2021 09:56,1
230873,516,516B,228,25,622,13/12/2021 09:56,1
230874,516,516A,212,25,520,13/12/2021 09:56,1
230875,516,516C,252,25,603,13/12/2021 09:56,1
230877,516,516B,257,25,622,13/12/2021 09:56,1
230878,516,516C,239,25,602,13/12/2021 09:56,1
230879,516,516A,211,25,521,13/12/2021 09:56,1
230880,516,516B,222,25,621,13/12/2021 09:56,1
230881,516,516C,228,25,602,13/12/2021 09:56,1
230882,516,516A,213,25,521,13/12/2021 09:56,1
230883,516,516B,223,25,622,13/12/2021 09:56,1
230884,516,516C,233,25,603,13/12/2021 09:57,1
230885,516,516A,232,25,516,13/12/2021 09:57,1
230886,516,516B,229,25,618,13/12/2021 09:57,1
230887,516,516C,255,25,598,13/12/2021 09:57,1
230888,516,516B,245,25,623,13/12/2021 09:57,1
230889,516,516A,222,25,522,13/12/2021 09:57,1
230890,516,516C,227,25,602,13/12/2021 09:57,1
230891,516,516A,247,25,522,13/12/2021 09:57,1
230892,516,516B,250,25,622,13/12/2021 09:57,1
230893,516,516C,255,25,603,13/12/2021 09:57,1
230894,516,516A,224,25,522,13/12/2021 09:57,1
230895,516,516B,219,25,621,13/12/2021 09:57,1
230896,516,516B,248,25,616,13/12/2021 09:57,1
230897,516,516A,246,25,516,13/12/2021 09:57,1
230898,516,516C,225,25,600,13/12/2021 09:57,1
230899,516,516B,241,25,620,13/12/2021 09:57,1
230900,516,516A,246,25,519,13/12/2021 09:57,1
230901,516,516C,231,25,603,13/12/2021 09:57,1
230902,516,516B,219,25,622,13/12/2021 09:57,1
230903,516,516A,248,25,522,13/12/2021 09:57,1
230904,516,516C,235,25,601,13/12/2021 09:57,1
230905,516,516A,224,25,521,13/12/2021 09:57,1
230906,516,516B,255,25,616,13/12/2021 09:57,1
230907,516,516A,236,25,515,13/12/2021 09:57,1
230908,516,516C,248,25,601,13/12/2021 09:57,1
230909,516,516B,241,25,624,13/12/2021 09:57,1
230910,516,516A,243,25,521,13/12/2021 09:57,1
230911,516,516C,255,25,602,13/12/2021 09:57,1
230912,516,516B,223,25,623,13/12/2021 09:57,1
230913,516,516A,237,25,521,13/12/2021 09:57,1
230914,516,516C,225,25,601,13/12/2021 09:58,1
230915,516,516B,229,25,621,13/12/2021 09:58,1
230916,516,516A,212,25,521,13/12/2021 09:58,1
230917,516,516C,241,25,602,13/12/2021 09:58,1
230918,516,516B,250,25,621,13/12/2021 09:58,1
230919,516,516A,247,25,520,13/12/2021 09:58,1
230920,516,516C,251,25,602,13/12/2021 09:58,1
230922,516,516B,231,25,618,13/12/2021 09:58,1
230923,516,516C,227,25,602,13/12/2021 09:58,1
230924,516,516A,246,25,516,13/12/2021 09:58,1
230925,516,516B,243,25,623,13/12/2021 09:58,1
230926,516,516C,235,25,600,13/12/2021 09:58,1
230927,516,516B,254,25,621,13/12/2021 09:58,1
230928,516,516A,212,25,516,13/12/2021 09:58,1
230929,516,516C,247,25,600,13/12/2021 09:58,1
230930,516,516B,255,25,622,13/12/2021 09:58,1
230931,516,516A,225,25,522,13/12/2021 09:58,1
230932,516,516C,254,25,598,13/12/2021 09:58,1
230933,516,516B,241,25,621,13/12/2021 09:58,1
230934,516,516A,246,25,521,13/12/2021 09:58,1
230935,516,516C,253,25,600,13/12/2021 09:58,1
230936,516,516B,227,25,623,13/12/2021 09:58,1
230937,516,516A,242,25,522,13/12/2021 09:58,1
230938,516,516C,253,25,601,13/12/2021 09:58,1
230939,516,516B,225,25,620,13/12/2021 09:58,1
230940,516,516C,248,25,600,13/12/2021 09:58,1
230941,516,516A,212,25,516,13/12/2021 09:59,1
230942,516,516B,259,25,622,13/12/2021 09:59,1
230943,516,516C,232,25,600,13/12/2021 09:59,1
230944,516,516A,211,25,521,13/12/2021 09:59,1
230945,516,516B,227,25,619,13/12/2021 09:59,1
230946,516,516C,225,25,601,13/12/2021 09:59,1
230947,516,516A,212,25,519,13/12/2021 09:59,1
230948,516,516B,232,25,622,13/12/2021 09:59,1
230949,516,516C,237,25,602,13/12/2021 09:59,1
230950,516,516A,214,25,521,13/12/2021 09:59,1
230951,516,516B,253,25,622,13/12/2021 09:59,1
230952,516,516C,250,25,600,13/12/2021 09:59,1
230953,516,516A,212,25,519,13/12/2021 09:59,1
230954,516,516B,223,25,418,13/12/2021 09:59,1
230955,516,516C,253,25,601,13/12/2021 09:59,1
230956,516,516B,225,25,622,13/12/2021 09:59,1
230957,516,516A,215,25,521,13/12/2021 09:59,1
230958,516,516C,254,25,600,13/12/2021 09:59,1
230959,516,516B,243,25,619,13/12/2021 09:59,1
230960,516,516A,229,25,520,13/12/2021 09:59,1
230961,516,516C,248,25,600,13/12/2021 09:59,1
230962,516,516B,249,25,622,13/12/2021 09:59,1
230963,516,516A,241,25,521,13/12/2021 09:59,1
230964,516,516C,231,25,600,13/12/2021 09:59,1
230965,516,516B,242,25,621,13/12/2021 09:59,1
230966,516,516A,212,25,521,13/12/2021 09:59,1
230967,516,516C,234,25,601,13/12/2021 09:59,1
230968,516,516B,221,25,623,13/12/2021 09:59,1
230969,516,516A,224,25,522,13/12/2021 09:59,1
230970,516,516C,220,25,599,13/12/2021 10:00,1
230971,516,516A,213,25,521,13/12/2021 10:00,1
230972,516,516C,226,25,601,13/12/2021 10:00,1
230973,516,516B,241,25,622,13/12/2021 10:00,1
230974,516,516A,227,25,521,13/12/2021 10:00,1
230975,516,516C,217,25,599,13/12/2021 10:00,1
230976,516,516B,255,25,621,13/12/2021 10:00,1
230977,516,516A,247,25,521,13/12/2021 10:00,1
230978,516,516C,222,25,605,13/12/2021 10:00,1
230979,516,516B,252,25,621,13/12/2021 10:00,1
230980,516,516A,239,25,521,13/12/2021 10:00,1
230981,516,516C,226,25,597,13/12/2021 10:00,1
230982,516,516B,240,25,623,13/12/2021 10:00,1
230983,516,516A,213,25,521,13/12/2021 10:00,1
230984,516,516C,232,25,600,13/12/2021 10:00,1
230985,516,516B,219,26,622,13/12/2021 10:00,1
230986,516,516A,209,25,521,13/12/2021 10:00,1
230987,516,516C,224,25,599,13/12/2021 10:00,1
230988,516,516B,242,25,622,13/12/2021 10:00,1
230989,516,516A,212,25,521,13/12/2021 10:00,1
230990,516,516C,245,25,596,13/12/2021 10:00,1
230991,516,516B,231,25,621,13/12/2021 10:00,1
230992,516,516A,213,25,522,13/12/2021 10:00,1
230993,516,516C,245,25,600,13/12/2021 10:00,1
230994,516,516B,249,25,622,13/12/2021 10:00,1
230995,516,516A,233,25,521,13/12/2021 10:00,1
230996,516,516C,223,25,598,13/12/2021 10:00,1
230997,516,516B,219,25,620,13/12/2021 10:00,1
230998,516,516A,245,25,521,13/12/2021 10:00,1
230999,516,516C,247,25,596,13/12/2021 10:01,1
231000,516,516B,246,25,621,13/12/2021 10:01,1
231001,516,516A,215,25,521,13/12/2021 10:01,1
231002,516,516C,233,25,601,13/12/2021 10:01,1
231003,516,516B,258,25,621,13/12/2021 10:01,1
231004,516,516A,236,25,521,13/12/2021 10:01,1
231005,516,516C,229,25,602,13/12/2021 10:01,1
231006,516,516B,253,25,617,13/12/2021 10:01,1
231007,516,516A,213,25,520,13/12/2021 10:01,1
231008,516,516C,244,25,600,13/12/2021 10:01,1
231009,516,516B,256,25,621,13/12/2021 10:01,1
231010,516,516A,239,25,521,13/12/2021 10:01,1
231011,516,516C,249,25,598,13/12/2021 10:01,1
231012,516,516B,260,25,621,13/12/2021 10:01,1
231013,516,516A,236,25,521,13/12/2021 10:01,1
231014,516,516C,252,25,600,13/12/2021 10:01,1
231015,516,516B,252,25,621,13/12/2021 10:01,1
231016,516,516A,215,25,521,13/12/2021 10:01,1
231017,516,516C,254,25,599,13/12/2021 10:01,1
231018,516,516B,233,25,622,13/12/2021 10:01,1
231019,516,516A,215,25,520,13/12/2021 10:01,1
231020,516,516C,252,25,594,13/12/2021 10:01,1
231021,516,516B,224,25,621,13/12/2021 10:01,1
231022,516,516A,240,25,521,13/12/2021 10:01,1
231023,516,516C,246,25,599,13/12/2021 10:01,1
231024,516,516B,241,25,616,13/12/2021 10:01,1
231025,516,516A,234,25,521,13/12/2021 10:01,1
231026,516,516C,239,25,599,13/12/2021 10:01,1
231027,516,516B,248,25,622,13/12/2021 10:01,1
231028,516,516A,216,25,520,13/12/2021 10:02,1
231029,516,516C,218,25,596,13/12/2021 10:02,1
231030,516,516B,254,25,621,13/12/2021 10:02,1
231031,516,516A,242,25,521,13/12/2021 10:02,1
231032,516,516C,239,25,599,13/12/2021 10:02,1
231033,516,516B,256,25,622,13/12/2021 10:02,1
231034,516,516A,216,25,521,13/12/2021 10:02,1
231035,516,516C,251,25,601,13/12/2021 10:02,1
231036,516,516B,249,25,622,13/12/2021 10:02,1
231037,516,516C,239,25,600,13/12/2021 10:02,1
231038,516,516A,248,25,520,13/12/2021 10:02,1
231040,516,516C,234,25,597,13/12/2021 10:02,1
231041,516,516A,213,25,520,13/12/2021 10:02,1
231042,516,516B,233,25,622,13/12/2021 10:02,1
231043,516,516C,253,25,599,13/12/2021 10:02,1
231044,516,516A,247,25,520,13/12/2021 10:02,1
231045,516,516B,222,25,619,13/12/2021 10:02,1
231046,516,516C,227,25,602,13/12/2021 10:02,1
231047,516,516A,212,25,520,13/12/2021 10:02,1
231048,516,516B,222,25,622,13/12/2021 10:02,1
231049,516,516C,237,25,600,13/12/2021 10:02,1
231050,516,516A,242,25,521,13/12/2021 10:02,1
231051,516,516B,241,25,620,13/12/2021 10:02,1
231052,516,516C,242,25,600,13/12/2021 10:02,1
231053,516,516A,223,25,520,13/12/2021 10:02,1
231054,516,516B,260,25,622,13/12/2021 10:02,1
231055,516,516C,221,25,599,13/12/2021 10:02,1
231056,516,516A,228,25,521,13/12/2021 10:02,1
231057,516,516B,254,26,621,13/12/2021 10:02,1
231058,516,516C,239,25,597,13/12/2021 10:03,1
231059,516,516A,224,25,519,13/12/2021 10:03,1
231060,516,516B,241,25,622,13/12/2021 10:03,1
231061,516,516C,246,25,600,13/12/2021 10:03,1
231062,516,516A,235,25,521,13/12/2021 10:03,1
231063,516,516B,229,25,621,13/12/2021 10:03,1
231064,516,516C,226,25,599,13/12/2021 10:03,1
231065,516,516A,219,25,518,13/12/2021 10:03,1
231066,516,516B,223,25,622,13/12/2021 10:03,1
231067,516,516C,226,25,597,13/12/2021 10:03,1
231068,516,516A,246,25,521,13/12/2021 10:03,1
231069,516,516B,223,25,621,13/12/2021 10:03,1
231070,516,516C,244,25,598,13/12/2021 10:03,1
231071,516,516A,211,25,519,13/12/2021 10:03,1
231072,516,516C,248,25,599,13/12/2021 10:03,1
231073,516,516B,248,25,621,13/12/2021 10:03,1
231074,516,516A,246,25,521,13/12/2021 10:03,1
231075,516,516C,222,25,598,13/12/2021 10:03,1
231076,516,516B,260,25,622,13/12/2021 10:03,1
231077,516,516A,210,25,520,13/12/2021 10:03,1
231078,516,516C,234,25,599,13/12/2021 10:03,1
231079,516,516B,255,25,622,13/12/2021 10:03,1
231080,516,516A,243,25,521,13/12/2021 10:03,1
231081,516,516C,253,25,600,13/12/2021 10:03,1
231082,516,516B,243,25,624,13/12/2021 10:03,1
231083,516,516A,221,26,521,13/12/2021 10:03,1
231084,516,516C,254,25,599,13/12/2021 10:03,1
231085,516,516B,260,25,621,13/12/2021 10:03,1
231086,516,516A,211,25,521,13/12/2021 10:03,1
231087,516,516C,255,25,600,13/12/2021 10:04,1
231088,516,516B,236,25,621,13/12/2021 10:04,1
231089,516,516A,221,26,515,13/12/2021 10:04,1
231090,516,516C,254,25,600,13/12/2021 10:04,1
231091,516,516B,223,26,621,13/12/2021 10:04,1
231092,516,516A,246,26,521,13/12/2021 10:04,1
231093,516,516C,249,25,600,13/12/2021 10:04,1
231094,516,516B,221,26,621,13/12/2021 10:04,1
231095,516,516A,219,26,521,13/12/2021 10:04,1
231096,516,516C,233,25,598,13/12/2021 10:04,1
231097,516,516A,229,26,522,13/12/2021 10:04,1
231098,516,516B,257,25,622,13/12/2021 10:04,1
231099,516,516C,232,25,596,13/12/2021 10:04,1
231100,516,516A,216,25,520,13/12/2021 10:04,1
231101,516,516B,242,25,621,13/12/2021 10:04,1
231102,516,516C,246,25,598,13/12/2021 10:04,1
231103,516,516A,237,26,521,13/12/2021 10:04,1
231104,516,516B,227,25,617,13/12/2021 10:04,1
231105,516,516C,245,25,600,13/12/2021 10:04,1
231106,516,516A,232,26,520,13/12/2021 10:04,1
231107,516,516B,230,25,621,13/12/2021 10:04,1
231108,516,516C,244,25,598,13/12/2021 10:04,1
231109,516,516A,212,26,521,13/12/2021 10:04,1
231110,516,516B,235,25,622,13/12/2021 10:04,1
231111,516,516C,244,25,600,13/12/2021 10:04,1
231112,516,516A,245,26,521,13/12/2021 10:04,1
231113,516,516B,236,26,622,13/12/2021 10:04,1
231114,516,516C,239,25,599,13/12/2021 10:04,1
231115,516,516B,237,26,619,13/12/2021 10:04,1
231116,516,516A,218,26,520,13/12/2021 10:05,1
231117,516,516C,237,25,600,13/12/2021 10:05,1
231118,516,516A,225,25,520,13/12/2021 10:05,1
231119,516,516B,244,25,621,13/12/2021 10:05,1
231120,516,516C,224,25,596,13/12/2021 10:05,1
231121,516,516A,247,26,520,13/12/2021 10:05,1
231122,516,516B,259,25,622,13/12/2021 10:05,1
231123,516,516C,225,25,598,13/12/2021 10:05,1
231124,516,516A,223,26,520,13/12/2021 10:05,1
